video_url,Step_No,Instruction_Text,Action_Type,Tool_Product,Purpose_Outcome,NLP_Matched,AI_Matched
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,7,So a virus is a very small particle of genetic material packaged in a capsule that's a protein based capsule.,,,a virus,"A surgical mask, or facemask, is meant to protect the surrounding environment from your respiratory issues.","The term ""coronavirus"" refers to a large family of viruses that make people sick."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,8,"The enveloped viruses, which SARS coronavirus 2 is one of, there's a membrane around that capsule that's made up of fatty elements and then sticking outside of that envelope of fatty elements are proteins and these proteins are critical for how the virus gets into the host.",,,SARS coronavirus 2,"The term ""coronavirus"" refers to a large family of viruses that make people sick.","The term ""coronavirus"" refers to a large family of viruses that make people sick."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,9,So the one thing about a virus is that it cannot copy itself without being inside of a host cell.,,,the one thing about a virus,The most important thing you can do is stay home!,"It’s possible, but this isn’t the main way the virus spreads."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,10,How does a virus come into contact with a host cell?,Come,into contact,a virus,"Call your doctor if you have fever, cough, and shortness of breath and have recently returned from travel or come into contact with an infected person.","It’s possible, but this isn’t the main way the virus spreads."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,11,The host cell is covered with receptors which are almost like a lock and the virus protein is like a key and that bond between the key of the virus and the lock of the host cell is very specific and highly evolved in some cases to make sure that the virus gets into only certain kinds of host cells.,Cover,with receptors,The host cell,"The term ""coronavirus"" refers to a large family of viruses that make people sick.","It’s possible, but this isn’t the main way the virus spreads."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,12,"With this coronavirus the key is called the spike protein and it binds to the host cell receptor, the lock, specifically the bind is to host respiratory cells and the receptor is called ACE2.",Call,With,the key,"A surgical mask, or facemask, is meant to protect the surrounding environment from your respiratory issues.","The term ""coronavirus"" refers to a large family of viruses that make people sick."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,13,So once the virus makes that lock and key relationship with the host cell it can enter into the host cell and do its thing.,Make,lock,that lock and key relationship with the host cell,The most important thing you can do is stay home!,"It’s possible, but this isn’t the main way the virus spreads."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,14,How does a virus spread?,Spread,,a virus,"Many viruses, such as the flu, do not spread as rapidly in spring and summer months.","It’s possible, but this isn’t the main way the virus spreads."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,15,Viruses spread between hosts in ways that are basically determined by the kinds of cells that they infect when they infect a host.,Spread,between hosts,Viruses,"The term ""coronavirus"" refers to a large family of viruses that make people sick.","The term ""coronavirus"" refers to a large family of viruses that make people sick."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,16,So for example viruses that infect respiratory cells like SARS coronavirus 2 are spread through the products of our respiration system so coughing and sneezing and the droplets that we produce from deep in our lungs or even in our upper respiratory tract are key elements for how this virus spreads between people.,Spread,for,respiratory cells,"Safe and highly effective COVID-19 vaccines developed by Pfizer-BioNTech and Moderna have been approved for emergency use in the US and other countries, and will be distributed first to health care workers, people in long-term care facilities and other adults who are at risk of serious disease.","The term ""coronavirus"" refers to a large family of viruses that make people sick."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,17,How does COVID-19 affect the body?,Affect,body,the body,"In the United States, your state public health lab or the CDC will confirm a COVID-19 infection.","In the United States, your state public health lab or the CDC will confirm a COVID-19 infection."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,18,When the human body is first infected we develop an innate immune response.,Infect,,the human body,"Call your doctor if you have fever, cough, and shortness of breath and have recently returned from travel or come into contact with an infected person.","Call your doctor if you have fever, cough, and shortness of breath and have recently returned from travel or come into contact with an infected person."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,19,One of the primary defense mechanisms that our body elicits is fever.,,,One of the primary defense mechanisms that our body elicits,"Call your doctor if you have fever, cough, and shortness of breath and have recently returned from travel or come into contact with an infected person.","The term ""coronavirus"" refers to a large family of viruses that make people sick."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,20,88% of infectious cases that develop symptoms have fever.,Have,fever,infectious cases,"Call your doctor if you have fever, cough, and shortness of breath and have recently returned from travel or come into contact with an infected person.","Call your doctor if you have fever, cough, and shortness of breath and have recently returned from travel or come into contact with an infected person."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,21,"They also develop dry cough, fatigue and ultimately can progress to these severe viral pneumonia type symptoms.",Develop,cough,They,Most people who get COVID-19 have few to no symptoms.,"Call your doctor if you have fever, cough, and shortness of breath and have recently returned from travel or come into contact with an infected person."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,22,"According to the CDC symptoms may also include chills, repeated shaking with chills, muscle pain, headache, sore throat and loss of taste or smell.",Include,According,"chills , repeated shaking with chills , muscle pain , headache , sore throat and loss of taste or smell","In the United States, your state public health lab or the CDC will confirm a COVID-19 infection.","Call your doctor if you have fever, cough, and shortness of breath and have recently returned from travel or come into contact with an infected person."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,23,What is the reproductive number of a virus?,,,the reproductive number of a virus,"It’s possible, but this isn’t the main way the virus spreads.","Many viruses, such as the flu, do not spread as rapidly in spring and summer months."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,24,The reproductive number of a pathogen is how we measure how infectious it is.,,,The reproductive number of a pathogen,"A surgical mask, or facemask, is meant to protect the surrounding environment from your respiratory issues.","In the United States, your state public health lab or the CDC will confirm a COVID-19 infection."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,25,It can be seen as how many new infections does a single infected person give rise to.,See,,as how many new infections does a single infected person give rise to,It can be difficult to know for sure.,"The term ""coronavirus"" refers to a large family of viruses that make people sick."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,26,So if the reproductive number is one that means every infected individual can potentially infect one other person.,,,the reproductive number,"Call your doctor if you have fever, cough, and shortness of breath and have recently returned from travel or come into contact with an infected person.","It’s possible, but this isn’t the main way the virus spreads."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,27,If the reproductive number is less than one eventually the disease will die out.,Die,,the reproductive number,"Safe and highly effective COVID-19 vaccines developed by Pfizer-BioNTech and Moderna have been approved for emergency use in the US and other countries, and will be distributed first to health care workers, people in long-term care facilities and other adults who are at risk of serious disease.","Many viruses, such as the flu, do not spread as rapidly in spring and summer months."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,28,So in the case of SARS coronavirus 2 the reproductive number is being estimated on average at about 2.5 and that means that every single individual that's infected can potentially infect two and a half on average new people.,Estimate,,the reproductive number,"The term ""coronavirus"" refers to a large family of viruses that make people sick.","The term ""coronavirus"" refers to a large family of viruses that make people sick."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,29,So this is a very contagious virus and it's growing exponentially.,,,this,"It’s possible, but this isn’t the main way the virus spreads.","It’s possible, but this isn’t the main way the virus spreads."
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,30,What is an incubation period of a virus?,,,an incubation period of a virus,COVID-19 has an incubation period as long as 14 days.,COVID-19 has an incubation period as long as 14 days.
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,31,The incubation period of a virus is the time between when a person is exposed and infected to when they develop symptoms and the challenge with this coronavirus is that period is highly variable.,,,The incubation period of a virus,Wear disposable gloves and a respirator at all times when you're in the same room.,COVID-19 has an incubation period as long as 14 days.
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,32,It seems to span anywhere from one to 14 days.,Seem,,to span anywhere from one to 14 days,It can be difficult to know for sure.,COVID-19 has an incubation period as long as 14 days.
https://www.youtube.com/watch?v=Bbpgl1YL-Rk,33,That is not the case with COVID-19.,,,That,The best way to protect yourself from COVID-19 is to avoid being around people who are sick with the disease.,The best way to protect yourself from COVID-19 is to avoid being around people who are sick with the disease.
